DateTime,Active_power,Reactive_power,Voltage,Intensity,Sub_meter_1,Sub_meter_2,Sub_meter_3,Sub_meter_4
2006-12-30 13,137.58,13.15,240.34,9.66,0.0,721.0,1061.0,514.0
2006-12-30 14,107.4,17.9,241.51,7.49,0.0,37.0,1072.0,683.0
2006-12-30 15,146.97,30.64,241.47,10.29,0.0,49.0,1071.0,1329.0
2006-12-30 16,237.33,25.34,238.95,16.67,0.0,1482.0,1049.0,1425.0
2006-12-30 17,154.87,25.42,235.05,11.12,0.0,65.0,1017.0,1503.0
2006-12-30 18,231.76,17.95,232.52,16.65,340.0,0.0,995.0,2528.0
2006-12-30 19,225.18,19.45,233.24,16.19,919.0,35.0,1001.0,1796.0
2006-12-30 20,184.56,5.44,234.52,13.14,515.0,0.0,686.0,1874.0
2006-12-30 21,122.28,7.98,238.16,8.66,565.0,20.0,0.0,1452.0
2006-12-30 22,44.95,7.35,240.47,3.36,0.0,16.0,0.0,730.0
2006-12-30 23,42.61,3.55,241.75,3.16,0.0,0.0,0.0,708.0
2006-12-31 00,40.57,8.86,243.46,3.08,0.0,35.0,0.0,645.0
2006-12-31 01,42.97,4.98,241.91,3.22,0.0,0.0,0.0,716.0
2006-12-31 02,43.32,8.07,246.6,3.33,0.0,35.0,0.0,694.0
2006-12-31 03,46.71,6.19,245.78,3.59,0.0,0.0,0.0,781.0
2006-12-31 04,76.67,3.97,244.06,5.5,0.0,2.0,514.0,769.0
2006-12-31 05,63.05,7.13,243.33,4.59,0.0,33.0,297.0,727.0
2006-12-31 06,150.08,5.16,242.43,10.41,0.0,0.0,0.0,2502.0
2006-12-31 07,201.87,9.11,240.3,13.99,0.0,34.0,217.0,3118.0
2006-12-31 08,245.07,12.4,239.21,17.03,0.0,0.0,579.0,3512.0
2006-12-31 09,163.39,4.52,240.25,11.3,0.0,13.0,0.0,2707.0
2006-12-31 10,174.9,7.07,236.52,12.28,0.0,21.0,477.0,2419.0
2006-12-31 11,201.57,3.59,238.33,14.02,0.0,0.0,1044.0,2312.0
2006-12-31 12,231.18,11.31,237.37,16.18,0.0,34.0,1036.0,2788.0
2006-12-31 13,216.15,3.91,236.48,15.16,0.0,0.0,1029.0,2576.0
2006-12-31 14,184.88,7.19,240.64,12.76,0.0,25.0,584.0,2472.0
2006-12-31 15,149.3,6.81,241.94,10.25,0.0,9.0,0.0,2482.0
2006-12-31 16,170.28,5.0,241.04,11.68,0.0,0.0,0.0,2843.0
2006-12-31 17,165.02,7.52,236.63,11.58,0.0,36.0,0.0,2717.0
2006-12-31 18,144.63,3.88,234.67,10.18,0.0,0.0,0.0,2417.0
2006-12-31 19,146.06,5.11,235.36,10.27,0.0,34.0,0.0,2403.0
2006-12-31 20,145.5,4.24,235.5,10.26,0.0,0.0,0.0,2425.0
2006-12-31 21,146.62,3.72,237.1,10.24,0.0,5.0,0.0,2432.0
2006-12-31 22,158.16,6.75,239.3,10.97,0.0,31.0,114.0,2492.0
2006-12-31 23,186.27,4.36,239.31,12.91,0.0,0.0,611.0,2496.0
2007-1-1 00,153.04,6.77,241.36,10.53,0.0,35.0,0.0,2512.0
2007-1-1 01,151.4,4.3,241.1,10.44,0.0,0.0,0.0,2527.0
2007-1-1 02,154.94,6.4,243.2,10.54,0.0,20.0,0.0,2566.0
2007-1-1 03,152.5,5.41,243.27,10.4,0.0,16.0,0.0,2525.0
2007-1-1 04,148.54,5.29,242.46,10.11,0.0,0.0,0.0,2473.0
2007-1-1 05,148.57,6.1,242.35,10.15,0.0,35.0,0.0,2441.0
2007-1-1 06,147.35,5.17,241.22,10.1,0.0,0.0,0.0,2457.0
2007-1-1 07,146.83,6.41,240.31,10.12,0.0,33.0,0.0,2415.0
2007-1-1 08,146.5,4.69,241.14,10.05,0.0,3.0,0.0,2440.0
2007-1-1 09,188.77,4.06,239.78,13.05,0.0,0.0,722.0,2423.0
2007-1-1 10,159.7,6.62,238.43,11.1,0.0,35.0,149.0,2476.0
2007-1-1 11,154.56,4.27,237.32,10.79,0.0,0.0,0.0,2570.0
2007-1-1 12,156.95,7.25,237.76,10.94,0.0,34.0,0.0,2587.0
2007-1-1 13,129.74,4.03,238.67,9.04,0.0,0.0,0.0,2165.0
2007-1-1 14,77.66,14.47,240.66,5.61,0.0,14.0,543.0,734.0
2007-1-1 15,114.55,6.65,238.92,7.93,0.0,21.0,1049.0,835.0
2007-1-1 16,83.41,6.64,239.39,5.75,0.0,0.0,1053.0,341.0
2007-1-1 17,97.92,7.77,237.48,6.83,0.0,35.0,1037.0,558.0
2007-1-1 18,87.71,4.15,238.34,6.04,0.0,0.0,1044.0,418.0
2007-1-1 19,43.94,7.63,237.76,3.09,0.0,28.0,283.0,422.0
2007-1-1 20,24.74,4.27,237.83,1.72,0.0,7.0,0.0,406.0
2007-1-1 21,26.04,6.04,239.42,1.83,0.0,0.0,0.0,438.0
2007-1-1 22,26.62,6.89,241.12,1.91,0.0,36.0,0.0,394.0
2007-1-1 23,27.0,6.9,243.83,1.94,0.0,0.0,0.0,441.0
2007-1-2 00,26.79,7.27,242.26,1.96,0.0,35.0,0.0,407.0
2007-1-2 01,26.2,5.75,243.27,1.88,0.0,0.0,0.0,427.0
2007-1-2 02,25.89,5.11,245.75,1.83,0.0,0.0,0.0,420.0
2007-1-2 03,27.85,8.64,245.74,2.02,0.0,35.0,0.0,423.0
2007-1-2 04,62.4,5.67,243.61,4.29,0.0,0.0,599.0,436.0
2007-1-2 05,42.64,6.99,242.44,3.03,0.0,34.0,267.0,409.0
2007-1-2 06,26.82,6.52,243.93,1.9,0.0,0.0,0.0,441.0
2007-1-2 07,24.75,3.89,240.89,1.75,0.0,2.0,0.0,409.0
2007-1-2 08,27.26,7.89,239.95,1.94,0.0,32.0,0.0,420.0
2007-1-2 09,25.06,4.72,239.81,1.73,0.0,0.0,0.0,421.0
2007-1-2 10,26.75,7.51,238.78,1.89,0.0,35.0,0.0,409.0
2007-1-2 11,25.97,6.02,242.05,1.81,0.0,0.0,0.0,436.0
2007-1-2 12,25.56,5.1,242.01,1.8,0.0,4.0,0.0,417.0
2007-1-2 13,27.54,8.54,242.47,1.98,0.0,30.0,0.0,425.0
2007-1-2 14,26.31,6.37,246.38,1.86,0.0,0.0,0.0,442.0
2007-1-2 15,86.29,8.46,242.96,5.9,0.0,38.0,953.0,451.0
2007-1-2 16,87.54,6.22,243.1,5.99,0.0,0.0,946.0,516.0
2007-1-2 17,128.17,15.71,238.18,9.12,0.0,4.0,505.0,1627.0
2007-1-2 18,118.32,13.69,237.58,8.36,0.0,30.0,1038.0,907.0
2007-1-2 19,91.1,6.2,239.28,6.33,0.0,0.0,1053.0,472.0
2007-1-2 20,154.41,22.22,238.49,10.86,0.0,35.0,1045.0,1492.0
2007-1-2 21,79.29,11.05,240.21,5.56,0.0,0.0,156.0,1163.0
2007-1-2 22,31.69,7.33,242.96,2.27,0.0,27.0,0.0,500.0
2007-1-2 23,44.63,3.47,244.57,3.08,0.0,7.0,0.0,737.0
2007-1-3 00,67.53,3.39,244.16,4.64,0.0,0.0,0.0,1129.0
2007-1-3 01,54.04,7.5,243.94,3.75,0.0,34.0,0.0,868.0
2007-1-3 02,18.29,7.84,246.72,1.39,0.0,0.0,0.0,300.0
2007-1-3 03,20.0,10.99,246.67,1.58,0.0,34.0,0.0,293.0
2007-1-3 04,17.93,7.33,246.06,1.32,0.0,1.0,0.0,292.0
2007-1-3 05,57.1,6.11,244.03,3.92,0.0,0.0,653.0,299.0
2007-1-3 06,20.06,10.34,245.9,1.55,0.0,34.0,0.0,299.0
2007-1-3 07,18.1,6.51,242.78,1.36,0.0,0.0,0.0,308.0
2007-1-3 08,19.18,8.57,241.34,1.48,0.0,34.0,0.0,282.0
2007-1-3 09,36.15,7.54,240.72,2.69,0.0,0.0,0.0,604.0
2007-1-3 10,52.45,7.84,241.29,3.81,0.0,0.0,0.0,876.0
2007-1-3 11,58.58,11.25,243.26,4.16,0.0,34.0,507.0,432.0
2007-1-3 12,83.87,7.36,242.34,5.71,0.0,0.0,1079.0,320.0
2007-1-3 13,85.2,10.03,242.96,5.81,0.0,34.0,1084.0,303.0
2007-1-3 14,65.42,9.47,244.94,4.54,0.0,0.0,764.0,330.0
2007-1-3 15,18.12,8.21,246.0,1.42,0.0,4.0,0.0,286.0
2007-1-3 16,22.06,13.96,245.89,1.81,0.0,31.0,0.0,331.0
2007-1-3 17,17.11,6.01,240.76,1.25,0.0,0.0,0.0,281.0
2007-1-3 18,21.67,12.77,242.37,1.74,0.0,35.0,0.0,328.0
2007-1-3 19,17.34,6.29,241.15,1.3,0.0,0.0,0.0,284.0
2007-1-3 20,19.58,9.51,241.89,1.54,0.0,9.0,0.0,311.0
2007-1-3 21,66.93,6.35,241.41,4.74,0.0,25.0,0.0,1093.0
2007-1-3 22,57.24,3.46,243.7,3.95,0.0,0.0,160.0,796.0
2007-1-3 23,100.12,8.1,245.1,6.87,0.0,35.0,518.0,1117.0
2007-1-4 00,202.5,4.85,239.73,14.09,509.0,572.0,0.0,2295.0
2007-1-4 01,173.8,7.28,238.35,12.1,542.0,20.0,0.0,2336.0
2007-1-4 02,143.24,5.99,242.02,9.82,0.0,16.0,0.0,2373.0
2007-1-4 03,141.72,5.09,241.0,9.73,0.0,0.0,0.0,2362.0
2007-1-4 04,142.2,7.63,239.96,9.81,0.0,36.0,0.0,2338.0
2007-1-4 05,140.71,4.21,240.59,9.68,0.0,0.0,0.0,2351.0
2007-1-4 06,141.52,6.41,239.94,9.73,0.0,24.0,0.0,2332.0
2007-1-4 07,139.57,5.4,238.73,9.66,0.0,12.0,0.0,2315.0
2007-1-4 08,144.23,4.33,237.96,10.04,0.0,0.0,0.0,2410.0
2007-1-4 09,160.02,7.03,237.75,11.22,0.0,36.0,998.0,1633.0
2007-1-4 10,113.88,5.86,240.08,7.93,0.0,0.0,1059.0,836.0
2007-1-4 11,120.38,9.56,241.0,8.4,0.0,32.0,1068.0,902.0
2007-1-4 12,243.99,16.76,238.15,17.2,0.0,2403.0,1042.0,624.0
2007-1-4 13,212.7,13.86,239.4,14.94,0.0,2100.0,1053.0,394.0
2007-1-4 14,120.79,9.0,242.03,8.39,0.0,301.0,1076.0,639.0
2007-1-4 15,52.76,9.03,243.31,3.75,0.0,40.0,456.0,384.0
2007-1-4 16,197.39,13.06,239.99,13.78,0.0,1549.0,1058.0,686.0
2007-1-4 17,164.48,15.22,237.67,11.62,0.0,248.0,1038.0,1456.0
2007-1-4 18,156.33,7.72,237.32,10.93,0.0,78.0,1035.0,1492.0
2007-1-4 19,171.24,8.18,236.59,12.05,0.0,10.0,1013.0,1833.0
2007-1-4 20,89.91,12.12,237.48,6.33,0.0,50.0,0.0,1452.0
2007-1-4 21,28.73,5.22,238.97,2.06,0.0,10.0,0.0,467.0
2007-1-4 22,25.18,10.68,241.66,1.9,0.0,45.0,0.0,377.0
2007-1-4 23,32.11,7.81,244.34,2.31,0.0,15.0,0.0,523.0
2007-1-5 00,118.08,8.63,242.68,8.13,0.0,15.0,536.0,1419.0
2007-1-5 01,143.21,7.22,240.3,9.86,0.0,26.0,0.0,2364.0
2007-1-5 02,143.68,5.82,242.61,9.82,0.0,0.0,0.0,2391.0
2007-1-5 03,144.94,8.46,242.28,9.97,0.0,38.0,0.0,2382.0
2007-1-5 04,143.82,5.14,243.23,9.81,0.0,0.0,0.0,2403.0
2007-1-5 05,144.44,8.61,241.77,9.92,0.0,36.0,0.0,2383.0
2007-1-5 06,142.07,3.89,241.92,9.73,0.0,0.0,0.0,2368.0
2007-1-5 07,141.09,6.72,239.56,9.76,0.0,13.0,0.0,2339.0
2007-1-5 08,139.02,5.47,238.58,9.64,0.0,24.0,0.0,2295.0
2007-1-5 09,141.85,5.76,238.23,9.88,0.0,0.0,42.0,2319.0
2007-1-5 10,159.36,6.16,237.64,11.17,0.0,37.0,573.0,2043.0
2007-1-5 11,21.35,7.27,240.24,1.65,0.0,0.0,0.0,358.0
2007-1-5 12,21.26,8.36,241.54,1.65,0.0,37.0,0.0,321.0
2007-1-5 13,20.51,7.71,242.38,1.55,0.0,0.0,0.0,339.0
2007-1-5 14,22.64,6.99,246.08,1.66,0.0,9.0,0.0,370.0
2007-1-5 15,28.67,11.51,244.82,2.19,0.0,29.0,0.0,450.0
2007-1-5 16,50.19,6.11,243.49,3.61,0.0,0.0,375.0,461.0
2007-1-5 17,134.44,10.36,237.32,9.45,0.0,36.0,1036.0,1170.0
2007-1-5 18,143.98,3.42,234.96,10.14,0.0,0.0,1015.0,1384.0
2007-1-5 19,122.33,13.38,236.43,8.71,5.0,35.0,331.0,1669.0
2007-1-5 20,178.54,6.05,237.76,12.54,880.0,7.0,534.0,1558.0
2007-1-5 21,160.46,6.61,237.3,11.25,502.0,6.0,1036.0,1131.0
2007-1-5 22,143.08,7.35,239.25,9.99,96.0,31.0,1052.0,1206.0
2007-1-5 23,104.33,6.14,241.55,7.16,0.0,0.0,1072.0,673.0
2007-1-6 00,89.58,8.25,240.65,6.17,0.0,37.0,1064.0,402.0
2007-1-6 01,26.01,6.5,241.34,1.9,0.0,0.0,131.0,305.0
2007-1-6 02,20.0,10.83,245.8,1.57,0.0,34.0,0.0,298.0
2007-1-6 03,18.77,8.69,245.07,1.46,0.0,5.0,0.0,306.0
2007-1-6 04,18.21,7.28,243.9,1.37,0.0,3.0,0.0,292.0
2007-1-6 05,20.12,10.55,243.11,1.56,0.0,34.0,0.0,296.0
2007-1-6 06,17.92,6.37,242.82,1.34,0.0,0.0,0.0,294.0
2007-1-6 07,20.22,10.02,241.54,1.61,0.0,38.0,0.0,305.0
2007-1-6 08,17.72,6.27,241.39,1.34,0.0,0.0,0.0,298.0
2007-1-6 09,37.39,8.4,241.0,2.68,0.0,26.0,0.0,605.0
2007-1-6 10,91.53,6.26,237.75,6.45,0.0,14.0,0.0,1515.0
2007-1-6 11,155.53,4.65,233.7,11.07,0.0,0.0,971.0,1620.0
2007-1-6 12,240.18,15.93,231.77,17.5,1329.0,37.0,989.0,1645.0
2007-1-6 13,113.43,6.2,237.49,8.09,7.0,0.0,1037.0,845.0
2007-1-6 14,101.97,9.98,239.66,7.2,0.0,38.0,1055.0,602.0
2007-1-6 15,68.92,4.85,240.01,4.89,0.0,0.0,268.0,882.0
2007-1-6 16,52.88,6.38,238.18,3.83,0.0,23.0,0.0,856.0
2007-1-6 17,53.94,5.85,235.35,3.92,0.0,15.0,0.0,887.0
2007-1-6 18,51.33,4.29,236.26,3.69,0.0,0.0,0.0,853.0
2007-1-6 19,110.04,13.99,234.73,8.01,0.0,38.0,0.0,1800.0
2007-1-6 20,60.91,6.39,238.0,4.52,0.0,0.0,0.0,1015.0
2007-1-6 21,60.75,10.84,240.13,4.5,0.0,38.0,0.0,975.0
2007-1-6 22,30.7,5.1,240.07,2.21,0.0,0.0,0.0,512.0
2007-1-6 23,30.32,8.3,242.45,2.19,0.0,22.0,163.0,316.0
2007-1-7 00,54.19,7.07,241.29,3.8,0.0,16.0,589.0,302.0
2007-1-7 01,17.79,6.52,243.07,1.31,0.0,0.0,0.0,297.0
2007-1-7 02,21.14,12.85,247.08,1.71,0.0,38.0,0.0,317.0
2007-1-7 03,17.92,7.75,247.35,1.43,0.0,0.0,0.0,289.0
2007-1-7 04,21.35,12.87,246.39,1.74,0.0,38.0,0.0,314.0
2007-1-7 05,17.12,6.28,244.88,1.33,0.0,0.0,0.0,280.0
2007-1-7 06,20.3,10.34,246.02,1.61,0.0,10.0,0.0,328.0
2007-1-7 07,18.76,8.43,243.45,1.41,0.0,27.0,0.0,283.0
2007-1-7 08,18.6,8.18,243.94,1.4,0.0,0.0,0.0,312.0
2007-1-7 09,22.54,10.8,243.32,1.79,0.0,38.0,0.0,332.0
2007-1-7 10,62.49,6.53,239.9,4.46,0.0,0.0,622.0,421.0
2007-1-7 11,64.11,11.78,239.43,4.72,0.0,450.0,234.0,383.0
2007-1-7 12,33.09,9.69,238.81,2.52,0.0,4.0,0.0,550.0
2007-1-7 13,199.92,12.5,236.68,14.24,493.0,1433.0,949.0,456.0
2007-1-7 14,151.99,11.26,242.71,10.5,498.0,495.0,1082.0,460.0
2007-1-7 15,226.25,14.77,241.25,15.84,0.0,1977.0,1069.0,727.0
2007-1-7 16,136.85,10.12,240.26,9.53,0.0,49.0,1061.0,1170.0
2007-1-7 17,144.28,4.82,235.32,10.19,0.0,194.0,1018.0,1192.0
2007-1-7 18,312.69,22.86,231.6,22.62,0.0,1913.0,987.0,2314.0
2007-1-7 19,174.99,15.73,234.59,12.51,40.0,33.0,1013.0,1832.0
2007-1-7 20,211.39,6.96,234.88,15.09,445.0,27.0,1014.0,2035.0
2007-1-7 21,284.3,13.16,235.71,20.18,511.0,1355.0,1022.0,1852.0
2007-1-7 22,127.73,4.9,241.23,8.82,0.0,21.0,1070.0,1041.0
2007-1-7 23,87.83,9.91,242.5,6.03,0.0,59.0,1080.0,331.0
2007-1-8 00,81.63,4.61,242.45,5.57,0.0,18.0,1079.0,263.0
2007-1-8 01,81.04,4.9,240.82,5.57,0.0,13.0,1066.0,274.0
2007-1-8 02,83.09,7.64,241.32,5.7,0.0,48.0,1069.0,270.0
2007-1-8 03,81.41,4.75,241.64,5.56,0.0,10.0,1072.0,281.0
2007-1-8 04,82.55,6.83,241.2,5.67,0.0,51.0,1069.0,264.0
2007-1-8 05,66.27,5.04,239.23,4.6,0.0,0.0,828.0,279.0
2007-1-8 06,28.09,5.33,242.7,2.09,0.0,15.0,0.0,456.0
2007-1-8 07,60.76,8.05,240.47,4.31,0.0,25.0,131.0,857.0
2007-1-8 08,128.37,5.97,237.71,8.97,0.0,0.0,1013.0,1124.0
2007-1-8 09,99.88,9.44,237.18,6.99,0.0,40.0,750.0,876.0
2007-1-8 10,77.8,3.28,237.59,5.38,0.0,0.0,1038.0,262.0
2007-1-8 11,70.51,10.24,238.27,5.03,0.0,25.0,772.0,378.0
2007-1-8 12,19.74,6.28,239.04,1.54,0.0,14.0,0.0,320.0
2007-1-8 13,38.59,7.12,237.54,2.88,0.0,0.0,0.0,638.0
2007-1-8 14,111.05,7.88,241.44,7.71,0.0,39.0,1002.0,809.0
2007-1-8 15,113.11,5.35,242.69,7.79,0.0,0.0,1081.0,806.0
2007-1-8 16,127.35,15.39,241.49,8.89,0.0,37.0,1071.0,1010.0
2007-1-8 17,113.89,8.9,237.58,7.98,0.0,3.0,1037.0,860.0
2007-1-8 18,174.48,14.29,234.97,12.37,0.0,0.0,1016.0,1896.0
2007-1-8 19,167.64,23.5,234.92,11.98,0.0,41.0,1015.0,1735.0
2007-1-8 20,205.5,13.05,236.34,14.52,0.0,5.0,1027.0,2395.0
2007-1-8 21,150.46,11.97,238.23,10.54,0.0,40.0,411.0,2058.0
2007-1-8 22,58.2,6.63,241.21,4.01,0.0,0.0,0.0,972.0
2007-1-8 23,19.96,11.16,243.83,1.58,0.0,43.0,0.0,287.0
2007-1-9 00,16.19,5.28,242.06,1.21,0.0,0.0,0.0,275.0
2007-1-9 01,18.71,9.59,242.24,1.48,0.0,40.0,0.0,280.0
2007-1-9 02,17.24,6.98,244.62,1.31,0.0,0.0,0.0,286.0
2007-1-9 03,28.18,6.94,243.13,2.07,0.0,30.0,129.0,320.0
2007-1-9 04,39.67,6.42,241.41,2.83,0.0,10.0,374.0,286.0
2007-1-9 05,16.47,5.59,240.85,1.28,0.0,3.0,0.0,283.0
2007-1-9 06,67.41,7.84,241.73,4.81,0.0,36.0,352.0,736.0
2007-1-9 07,143.22,9.15,238.67,10.0,15.0,0.0,1047.0,1325.0
2007-1-9 08,128.14,10.51,239.55,8.93,559.0,39.0,1054.0,485.0
2007-1-9 09,112.1,4.19,238.21,7.81,565.0,0.0,1043.0,259.0
2007-1-9 10,80.95,8.08,238.33,5.63,0.0,30.0,1044.0,282.0
2007-1-9 11,56.08,5.11,237.77,3.89,0.0,8.0,667.0,261.0
2007-1-9 12,16.62,6.06,241.0,1.24,0.0,0.0,0.0,283.0
2007-1-9 13,18.09,8.78,239.53,1.38,0.0,39.0,0.0,261.0
2007-1-9 14,16.0,5.05,242.54,1.23,0.0,0.0,0.0,276.0
2007-1-9 15,33.89,12.51,243.55,2.6,0.0,42.0,90.0,436.0
2007-1-9 16,88.28,4.23,241.26,6.05,0.0,0.0,1069.0,409.0
2007-1-9 17,126.38,13.95,237.53,8.99,0.0,23.0,1038.0,1044.0
2007-1-9 18,142.38,11.16,237.35,10.09,0.0,17.0,1035.0,1320.0
2007-1-9 19,137.25,14.11,237.92,9.69,194.0,514.0,171.0,1406.0
2007-1-9 20,192.64,12.77,238.4,13.64,355.0,887.0,189.0,1781.0
2007-1-9 21,197.55,10.2,236.94,13.98,0.0,1118.0,488.0,1684.0
2007-1-9 22,77.48,7.56,243.28,5.31,0.0,154.0,0.0,1140.0
2007-1-9 23,98.14,15.19,243.82,7.04,0.0,1277.0,0.0,361.0
2007-1-10 00,31.07,8.84,244.25,2.3,0.0,63.0,187.0,271.0
2007-1-10 01,39.23,4.88,243.11,2.77,0.0,9.0,376.0,278.0
2007-1-10 02,20.42,12.06,245.08,1.62,0.0,51.0,0.0,290.0
2007-1-10 03,16.16,4.51,243.98,1.22,0.0,10.0,0.0,265.0
2007-1-10 04,20.81,12.22,244.33,1.65,0.0,50.0,0.0,300.0
2007-1-10 05,16.08,4.3,242.76,1.22,0.0,11.0,0.0,263.0
2007-1-10 06,53.86,10.4,243.17,3.92,0.0,36.0,145.0,721.0
2007-1-10 07,141.77,11.31,239.59,9.87,0.0,12.0,1055.0,1295.0
2007-1-10 08,178.38,10.86,238.55,12.45,0.0,1.0,1046.0,1923.0
2007-1-10 09,119.71,8.49,238.68,8.36,0.0,573.0,1047.0,380.0
2007-1-10 10,85.63,3.5,239.32,5.92,0.0,66.0,1052.0,312.0
2007-1-10 11,238.25,12.18,237.74,16.83,771.0,1897.0,960.0,343.0
2007-1-10 12,85.85,6.45,240.9,5.96,0.0,257.0,887.0,286.0
2007-1-10 13,33.23,11.79,241.13,2.54,0.0,38.0,30.0,485.0
2007-1-10 14,101.72,12.32,241.5,7.24,0.0,1088.0,11.0,600.0
2007-1-10 15,77.47,6.42,242.19,5.34,0.0,96.0,605.0,594.0
2007-1-10 16,41.01,13.27,243.4,3.01,0.0,65.0,0.0,626.0
2007-1-10 17,109.46,17.54,239.32,7.76,0.0,17.0,118.0,1696.0
2007-1-10 18,201.86,16.89,237.92,14.15,0.0,42.0,1041.0,2282.0
2007-1-10 19,191.41,8.68,235.0,13.62,0.0,2.0,1016.0,2174.0
2007-1-10 20,176.04,9.0,235.07,12.54,0.0,36.0,1016.0,1883.0
2007-1-10 21,101.68,6.41,239.46,7.07,0.0,0.0,420.0,1279.0
2007-1-10 22,51.11,7.43,242.08,3.55,0.0,36.0,0.0,814.0
2007-1-10 23,22.57,8.69,246.13,1.69,0.0,0.0,0.0,382.0
2007-1-11 00,20.19,12.18,246.09,1.63,0.0,35.0,0.0,306.0
2007-1-11 01,15.28,4.04,243.64,1.18,0.0,0.0,0.0,268.0
2007-1-11 02,18.52,9.71,245.22,1.47,0.0,28.0,0.0,287.0
2007-1-11 03,53.53,6.37,244.2,3.74,0.0,7.0,614.0,274.0
2007-1-11 04,16.23,5.55,244.19,1.24,0.0,6.0,0.0,273.0
2007-1-11 05,17.86,8.64,242.85,1.38,0.0,29.0,0.0,277.0
2007-1-11 06,44.18,4.03,242.22,3.22,0.0,0.0,175.0,566.0
2007-1-11 07,162.13,12.97,239.46,11.27,0.0,34.0,1054.0,1616.0
2007-1-11 08,150.32,7.08,240.17,10.5,841.0,0.0,1060.0,608.0
2007-1-11 09,82.21,8.45,240.7,5.64,0.0,34.0,1065.0,270.0
2007-1-11 10,82.18,7.85,240.26,5.65,0.0,0.0,1060.0,302.0
2007-1-11 11,69.11,6.09,240.99,4.75,0.0,16.0,871.0,264.0
2007-1-11 12,18.02,8.68,241.85,1.42,0.0,19.0,0.0,287.0
2007-1-11 13,23.71,8.15,242.34,1.84,0.0,0.0,0.0,397.0
2007-1-11 14,19.63,10.45,244.17,1.54,0.0,35.0,0.0,294.0
2007-1-11 15,32.5,8.19,243.54,2.36,0.0,0.0,225.0,317.0
2007-1-11 16,156.79,11.7,240.72,10.9,0.0,365.0,1065.0,1185.0
2007-1-11 17,194.29,6.46,236.38,13.69,0.0,17.0,1027.0,2193.0
2007-1-11 18,232.15,18.05,236.28,16.5,0.0,34.0,1026.0,2811.0
2007-1-11 19,287.05,19.66,234.22,20.54,537.0,579.0,1010.0,2659.0
2007-1-11 20,222.38,20.18,234.03,15.96,0.0,833.0,1007.0,1868.0
2007-1-11 21,172.82,7.15,237.31,12.12,0.0,41.0,1035.0,1805.0
2007-1-11 22,86.89,10.83,243.45,5.97,0.0,33.0,121.0,1296.0
2007-1-11 23,77.23,7.54,243.45,5.28,0.0,25.0,0.0,1264.0
2007-1-12 00,35.13,9.29,241.24,2.55,0.0,19.0,0.0,567.0
2007-1-12 01,18.73,9.05,240.46,1.44,0.0,39.0,0.0,273.0
2007-1-12 02,18.14,8.15,243.4,1.4,0.0,10.0,0.0,295.0
2007-1-12 03,19.29,9.8,243.73,1.53,0.0,44.0,0.0,281.0
2007-1-12 04,17.58,7.53,243.65,1.34,0.0,0.0,0.0,292.0
2007-1-12 05,48.74,7.48,241.72,3.47,0.0,35.0,515.0,271.0
2007-1-12 06,87.09,7.48,243.06,6.09,0.0,0.0,675.0,775.0
2007-1-12 07,169.95,7.27,239.9,11.79,0.0,24.0,1058.0,1754.0
2007-1-12 08,119.64,9.56,240.33,8.29,0.0,16.0,1061.0,919.0
2007-1-12 09,80.89,6.74,240.32,5.56,0.0,24.0,1061.0,262.0
2007-1-12 10,54.41,6.67,239.05,3.82,0.0,12.0,624.0,272.0
2007-1-12 11,16.91,6.91,240.28,1.27,0.0,16.0,0.0,261.0
2007-1-12 12,17.68,7.98,241.1,1.38,0.0,19.0,0.0,282.0
2007-1-12 13,15.23,4.2,242.91,1.18,0.0,0.0,0.0,268.0
2007-1-12 14,20.09,12.03,244.41,1.69,0.0,36.0,0.0,306.0
2007-1-12 15,15.7,4.95,246.22,1.23,0.0,0.0,0.0,276.0
2007-1-12 16,19.24,11.07,245.41,1.52,0.0,36.0,0.0,282.0
2007-1-12 17,34.36,5.28,241.14,2.39,0.0,0.0,0.0,576.0
2007-1-12 18,152.94,8.67,238.22,10.66,0.0,35.0,1038.0,1475.0
2007-1-12 19,134.09,5.74,237.31,9.37,0.0,3.0,1035.0,1193.0
2007-1-12 20,137.7,15.26,238.12,9.62,0.0,8.0,1042.0,1244.0
2007-1-12 21,90.76,13.2,240.12,6.32,0.0,27.0,167.0,1324.0
2007-1-12 22,89.03,6.12,241.87,6.18,0.0,0.0,0.0,1483.0
2007-1-12 23,47.96,8.71,242.96,3.33,0.0,36.0,0.0,764.0
2007-1-13 00,53.3,4.91,243.07,3.73,0.0,0.0,613.0,279.0
2007-1-13 01,19.0,9.49,240.48,1.52,0.0,36.0,0.0,286.0
2007-1-13 02,15.39,3.9,243.88,1.21,0.0,0.0,0.0,273.0
2007-1-13 03,17.87,7.44,244.04,1.41,0.0,16.0,0.0,293.0
2007-1-13 04,17.34,7.31,243.45,1.34,0.0,19.0,0.0,275.0
2007-1-13 05,15.88,4.83,242.43,1.19,0.0,0.0,0.0,274.0
2007-1-13 06,18.91,9.99,245.09,1.45,0.0,36.0,0.0,275.0
2007-1-13 07,107.56,9.01,241.15,7.48,0.0,0.0,670.0,1125.0
2007-1-13 08,159.33,13.0,238.55,11.23,575.0,343.0,388.0,1349.0
2007-1-13 09,102.95,6.45,238.85,7.28,579.0,10.0,266.0,866.0
2007-1-13 10,190.2,30.33,236.83,13.61,946.0,119.0,70.0,2038.0
